2228	0	Reports that Twitter had settled ("the first celebrity lawsuit against the 32-million-user site", according to the Wall Street Journal) were rebuffed on the official Twitter blog.	Twitter brings more harm than good
1690	0	Legal challenges to the extension of term limits failed in federal court.	We should abolish term limits
570	0	He demands that a DNA test be taken to confirm what she says.	We should limit genetic testing
352	0	No recall election is codified in electoral regulations.	Recall elections are beneficial
91	0	The law Copyright and Related Rights Regulations 2003 makes circumventing DRM protection measures legal for the purpose of interoperability but not copyright infringement.	Digital rights management brings more harm than good
1208	0	Although altrustic surrogacy is legal, there is only one hospital taking in couples and there are extremely strict rules to get in.	Surrogacy should be banned
2105	1	Still others argue that affirmative action plans harm the intended beneficiaries by tagging them as less competent than their peers [REF].	Affirmative action brings more good than harm
1268	0	If a student enrolled in an extracurricular activity is failing in one or more subject, he or she will be declared ineligible to participate in extracurricular activities.	Extra-curricular activity is beneficial
1968	1	Only 8% felt that abortion should not be permitted in any circumstances [REF].	We should ban abortions
261	0	The appellate court also agreed with the district court's ruling that eBay was not liable for contributory trademark infringement in specific cases where eBay received a NOCI from Tiffany and didn't permanently ban the seller [REF].	eBay brings more good than harm
